imdb_rating,languages,movieId,plot,poster,released,runtime,title
8,English,3198,"A man befriends a fellow criminal as the two of them begin serving their sentence on a dreadful prison island, which inspires the man to plot his escape.",https://image.tmdb.org/t/p/w440_and_h660_face/cPKfxaWXNkVkHLSV2nb06RfvrSM.jpg,1973-12-16,151,Papillon
6.9,English,3199,"Joey Evans is charming, handsome, funny, talented, and a first class, A-number-one heel. When Joey meets the former chorus girl (She used to be 'Vera...with the Vanishing Veils') and now ...",https://image.tmdb.org/t/p/w440_and_h660_face/n5ObvbzEbGX5nCouQj330ISwLtw.jpg,1957-10-25,111,Pal Joey
7.6,English,3200,Two Navy men are ordered to bring a young offender to prison but decide to show him one last good time along the way.,https://image.tmdb.org/t/p/w440_and_h660_face/eZnywWVD5iZZ2LjXhi03qXa36JF.jpg,1974-02-15,104,"Last Detail, The"
7.5,English,3201,"A drop-out from upper-class America picks up work along the way on oil-rigs when his life isn't spent in a squalid succession of bars, motels, and other points of interest.",https://image.tmdb.org/t/p/w440_and_h660_face/xGLkuMWigSPLBvWiENSMlVq56iE.jpg,1970-09-12,98,Five Easy Pieces
7.1,German,3202,"The inhabitants of an institution in a remote country rebel against their keepers. Their acts of rebellion are by turns humorous, boring and alarming. An allegory on the problematic nature ...",https://image.tmdb.org/t/p/w440_and_h660_face/tkQuevusSQHjImazqvt9jAAJfhJ.jpg,1971-02-02,96,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen)
6.8,English,3203,A mass murderer kidnaps and seduces a young woman after leaving her husband to die on the vessel whose crew he has just slaughtered.,https://image.tmdb.org/t/p/w440_and_h660_face/kSC0I6EZXGH6Vm7skkvdQ5Nfsuk.jpg,1989-04-07,96,Dead Calm
7,English,3204,A Nazi hunter in Paraguay discovers a sinister and bizarre plot to rekindle the Third Reich.,https://image.tmdb.org/t/p/w440_and_h660_face/dSgWAndpMGJVLYm1PquqBySgJvA.jpg,1978-10-06,125,"Boys from Brazil, The"
7.3,Italian,3205,A vengeful witch and her fiendish servant return from the grave and begin a bloody campaign to possess the body of the witch's beautiful look-alike descendant. Only the girl's brother and a handsome doctor stand in her way.,https://image.tmdb.org/t/p/w440_and_h660_face/7W8uSI5jclTERrnDJXtm3pZfr4.jpg,1961-02-15,87,Black Sunday (La maschera del demonio)
5.9,English,3206,"A gangster hires an ex-football player to find his girlfriend. When he finds her, they fall in love, and the twists start to appear.",https://image.tmdb.org/t/p/w440_and_h660_face/Ac0m41QYoxYBfRoU4cL491vOfEv.jpg,1984-03-02,128,Against All Odds
6.3,English,3207,Writer Harry Street reflects on his life as he lies dying from an infection while on safari in the shadow of Mount Kilamanjaro.,https://image.tmdb.org/t/p/w440_and_h660_face/wF15fNcolOPGvzEkkRlVNdix98T.jpg,1952-12-18,114,"Snows of Kilimanjaro, The"
6.1,English,3208,An LA detective is murdered because she has microfilm with the recipe to make cocaine cookies. A Lethal Weapon style cop team tries to find and stop the fiends before they can dope the ...,https://image.tmdb.org/t/p/w440_and_h660_face/tIdlDgiVQ4kbgVXXIlP8LswubkN.jpg,1993-02-05,84,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1)
7.2,English,3210,"A group of Southern California high school students are enjoying their most important subjects: sex, drugs and rock n' roll.",https://image.tmdb.org/t/p/w440_and_h660_face/5mgSYxFnI2QVVPRm0GIDWJ6Baqg.jpg,1982-08-13,90,Fast Times at Ridgemont High
6.9,English,3211,A mother whose child was killed in a Dingo attack in the Australian outback fights to prove her innocence when she is accused of murder.,https://image.tmdb.org/t/p/w440_and_h660_face/auyoK8OZh1sZldjJfy9RGzS6crV.jpg,1988-11-11,120,"Cry in the Dark, A"
7.9,English,3213,Batman is wrongly implicated in a series of murders of mob bosses actually done by a new vigilante assassin.,https://image.tmdb.org/t/p/w440_and_h660_face/l4jaQjkgznu2Rz05X18f24UjPNW.jpg,1993-12-25,76,Batman: Mask of the Phantasm
6.3,English,3214,Sports physician Marcus persuades his unstable brother David to come with him and train for a bicycle race across the Rocky Mountains. He doesn't tell him that he has a brain aneurysm which...,https://image.tmdb.org/t/p/w440_and_h660_face/kxfWbq2WQfjTdQ8Un9xkNEbVUgI.jpg,1985-08-16,113,American Flyers
5.5,German,3216,An erotic horror tale about a vixen vampiress seducing and killing women to appease her insatiable thirst for female blood.,https://image.tmdb.org/t/p/w440_and_h660_face/qaZc7veACx1vmq6tZtnIT6vLmxM.jpg,1971-07-15,89,"Vampyros Lesbos (Vampiras, Las)"
7.7,English,3217,"A young woman comes to Hollywood with dreams of stardom, but achieves them only with the help of an alcoholic leading man whose best days are behind him.",https://image.tmdb.org/t/p/w440_and_h660_face/90EfCmXXWOs5dy7rHTNvGT9T8Kz.jpg,1937-04-27,111,"Star Is Born, A"
6.6,English,3218,"Three intercut stories about outsiders, sex and violence. In Hero, Richie, at age 7, kills his father and flies away. After the event, a documentary in cheesy lurid colors asks what ...",https://image.tmdb.org/t/p/w440_and_h660_face/L6ox5CruaSKHsAq2ghK5xUyO3Z.jpg,1991-08-16,85,Poison
6.4,English,3219,A couple works hard to renovate their dream house and become landlords to pay for it. Unfortunately one of their tenants has plans of his own.,https://image.tmdb.org/t/p/w440_and_h660_face/ucYJ8LREhUQ5GTrNKgFMheIOoPz.jpg,1990-09-28,102,Pacific Heights
7.3,English,3221,"Mr. Neville, a cocksure young artist is contracted by Mrs. Herbert, the wife of a wealthy landowner, to produce a set of twelve drawings of her husband's estate, a contract which extends ...",https://image.tmdb.org/t/p/w440_and_h660_face/7Ms7lIS508IpjTMiN9sa1Na7t18.jpg,1983-06-30,108,"Draughtsman's Contract, The"
7.5,English,3223,"Oliver Deuce, a successful doctor, is shattered when his wife is killed in a freak car accident involving the car being driven by Alba Bewick colliding with a very large rare bird. His twin...",https://image.tmdb.org/t/p/w440_and_h660_face/jUjZjKaluqfiVMUTrNctASbqA7X.jpg,1990-05-25,115,"Zed & Two Noughts, A"
8.5,Japanese,3224,An entomologist on vacation is trapped by local villagers into living with a woman whose life task is shoveling sand for them.,https://image.tmdb.org/t/p/w440_and_h660_face/rE6vtXBDXy3cjyFmxfsDese0Eo4.jpg,1964-10-25,123,Woman in the Dunes (Suna no onna)
4.9,English,3225,A young man wins and loses the first serious love of his life.,https://image.tmdb.org/t/p/w440_and_h660_face/zznGVa8QUmyV6cK4CXJaL8OAmG0.jpg,2000-01-21,91,Down to You
8,English,3232,A man learns he will inherit a fortune if he marries. By 7 p.m. Today.,https://image.tmdb.org/t/p/w440_and_h660_face/8nyRspullFdAesfwhxZwI7kMOHk.jpg,1925-03-11,56,Seven Chances
6.7,English,3235,Semi-biographical film based on the experiences of gonzo journalist Hunter S. Thompson.,https://image.tmdb.org/t/p/w440_and_h660_face/8XgXvVmb5SdxWu4Enxh9ntbyate.jpg,1980-04-25,96,Where the Buffalo Roam
4.9,English,3238,"A private eye shadows a female serial killer of men all over the U.S. without her knowing as he, strangely enough, occasionally acts as her guardian angel.",https://image.tmdb.org/t/p/w440_and_h660_face/8HqoPlkABscGIUUrv5DBq7SLdKm.jpg,2000-01-28,109,Eye of the Beholder
5.3,English,3239,"An unsuccessful over-the-top actress becomes a successful over-the-top authoress in this biography of Jacqueline Susann, the famed writer of Valley of the Dolls and other trashy novels. ...",https://image.tmdb.org/t/p/w440_and_h660_face/2JiksEdYKyAI9awGUde1bu5YqGA.jpg,2000-01-28,95,Isn't She Great?
6.3,English,3240,"Flamboyant Glasgow hairdresser, Crawford Mackinzie, gets a letter from the World Hairdresser International Federation inviting him to its prestigious annual contest in L.A. Filmmaker Martin...",https://image.tmdb.org/t/p/w440_and_h660_face/i7HjSujyV4PpIcTzhlNxNGvMiRJ.jpg,2000-01-28,86,"Big Tease, The"
6.9,Hindi,3241,"While the soccer World Cup is being played in France, two young Tibetan refugees arrive at a monastery/boarding school in exile in India. Its atmosphere of serene contemplation is somewhat ...",https://image.tmdb.org/t/p/w440_and_h660_face/jqbqdguKyZYg7qO1jbyAFwT6qHt.jpg,2000-04-20,93,"Cup, The (Phörpa)"
5.7,English,3243,"When they find a frozen cave-man in their back yard, two high-school outcasts thaw him and introduce him to modern life while he in turn gets them to actually enjoy life.",https://image.tmdb.org/t/p/w440_and_h660_face/xRR9CLZOEKxAt4CNcFe7R7A4ptj.jpg,1992-05-22,88,Encino Man
7.4,English,3244,"After being dumped by her live-in boyfriend, an unemployed dancer and her 10-year-old daughter are reluctantly forced to live with a struggling off-Broadway actor.",https://image.tmdb.org/t/p/w440_and_h660_face/xdaPFRARLPJuSdQIfxKVJSCOsmD.jpg,1978-02-01,111,"Goodbye Girl, The"
7.9,Spanish,3245,Four vignettes about the lives of the Cuban people set during the pre-revolutionary era.,https://image.tmdb.org/t/p/w440_and_h660_face/maBlem1ukdDHVTsq4pyzP4VhzsE.jpg,1995-12-01,108,I Am Cuba (Soy Cuba/Ya Kuba)
7.7,English,3246,"Biographical epic of the controversial and influential Black Nationalist leader, from his early life and career as a small-time gangster, to his ministry as a member of the Nation of Islam.",https://image.tmdb.org/t/p/w440_and_h660_face/k4WmDnR0HWQ9aN2sAosKVHKwxUa.jpg,1992-11-18,202,Malcolm X
6.2,English,3247,"When a worldly singer witnesses a mob crime, the police hide her as a nun in a traditional convent where she has trouble fitting in.",https://image.tmdb.org/t/p/w440_and_h660_face/xZvVSZ0RTxIjblLV87vs7ADM12m.jpg,1992-05-29,100,Sister Act
5.3,English,3248,The sisters come back to Delores's show to get her back as Sister Mary Clarence to teach music to a group of students in their parochial school which is doomed for closure. One of the girls...,https://image.tmdb.org/t/p/w440_and_h660_face/dlkBp5S6Ei5f54031rAhyb4IwML.jpg,1993-12-10,107,Sister Act 2: Back in the Habit
6.5,English,3249,"After her humiliated husband kills himself, an embittered pregnant widow loses her child, and embarks on a mission of vengeance against a woman and her family.",https://image.tmdb.org/t/p/w440_and_h660_face/8Ktj8PuupTIFIUIiuOqxfKKg2c2.jpg,1992-01-10,110,"Hand That Rocks the Cradle, The"
7,English,3250,Uruguayan rugby team stranded in the snow swept Andes are forced to use desperate measures to survive after a plane crash.,https://image.tmdb.org/t/p/w440_and_h660_face/uQACcCZqd7WCTRin9xRIW5gr1bd.jpg,1993-01-15,120,Alive
6.6,English,3251,"When a naive novice nun is discovered with a dead newborn in her convent quarters, a court-appointed psychiatrist investigates her case.",https://image.tmdb.org/t/p/w440_and_h660_face/xUAYlMGB7wsVoLxfB7DZz25doOT.jpg,1985-09-27,98,Agnes of God
8,English,3252,"A prep school student needing money agrees to babysit a blind man, but the job is not at all what he anticipated.",https://image.tmdb.org/t/p/w440_and_h660_face/4adI7IaveWb7EidYXfLb3MK3CgO.jpg,1993-01-08,156,Scent of a Woman
7,English,3253,Two slacker friends try to promote their public-access cable show.,https://image.tmdb.org/t/p/w440_and_h660_face/rsgklbt5KxeuUuchehnLACxzisP.jpg,1992-02-14,94,Wayne's World
6.1,English,3254,The inseparable duo try to organize a rock concert while Wayne must fend off a record producer who has an eye for his girlfriend.,https://image.tmdb.org/t/p/w440_and_h660_face/4b7skjfBrQTJ8VVMZ2B4guY0Fhg.jpg,1993-12-10,95,Wayne's World 2
7.2,English,3255,Two sisters join the first female professional baseball league and struggle to help it succeed amidst their own growing rivalry.,https://image.tmdb.org/t/p/w440_and_h660_face/7xpFXAOjgzFPE3vyVerFGfrXhFK.jpg,1992-07-01,128,"League of Their Own, A"
6.9,English,3256,"When CIA Analyst Jack Ryan interferes with an IRA assassination, a renegade faction targets him and his family for revenge.",https://image.tmdb.org/t/p/w440_and_h660_face/s6rjBhuGLnYqLNMdgwsjTsXbrAs.jpg,1992-06-05,117,Patriot Games
6.1,English,3257,"A former Secret Service agent takes on the job of bodyguard to a pop singer, whose lifestyle is most unlike a President's.",https://image.tmdb.org/t/p/w440_and_h660_face/2VgZW2ZD3pNoV2j8U2GXNRwOsk9.jpg,1992-11-25,129,"Bodyguard, The"
6.4,English,3258,"When a woman learns of an immortality treatment, she sees it as a way to outdo her long-time rival.",https://image.tmdb.org/t/p/w440_and_h660_face/vWcXU9J2RxyHN9qRXW3GDhG40t3.jpg,1992-07-31,104,Death Becomes Her
6.5,English,3259,"A young man leaves Ireland with his landlord's daughter after some trouble with her father, and they dream of owning land at the big give-away in Oklahoma ca. 1893. When they get to the new...",https://image.tmdb.org/t/p/w440_and_h660_face/hBFM3xgnlzs1EId37IpZEIVts20.jpg,1992-05-22,140,Far and Away
7.5,English,3260,A businessman thwarts his wife's bequest of an estate to another woman.,https://image.tmdb.org/t/p/w440_and_h660_face/cntTRPs2taiVMRuL2vkBCC5sLao.jpg,1993-02-26,140,Howards End
6.7,English,3261,"A group of twenty-something friends, most of whom live in the same apartment complex, search for love and success in grunge-era Seattle.",https://image.tmdb.org/t/p/w440_and_h660_face/vOVcW23oyNLLcGCRUdqrqQsbDfa.jpg,1992-09-18,99,Singles
7.2,English,3262,A young FBI agent disappears while investigating a murder miles from Twin Peaks that may be related to the future murder of Laura Palmer; the last week of the life of Laura Palmer is chronicled.,https://image.tmdb.org/t/p/w440_and_h660_face/fNXz8DZPmkuT9TIciEbaYy6P6yE.jpg,1992-08-28,135,Twin Peaks: Fire Walk with Me
6.7,English,3263,Black and white basketball hustlers join forces to double their chances.,https://image.tmdb.org/t/p/w440_and_h660_face/1wEHR5yxIya9HUCFHVcntTx6q91.jpg,1992-03-27,115,White Men Can't Jump
5.5,English,3264,A flighty teenage girl learns that she is her generation's destined battler of vampires.,https://image.tmdb.org/t/p/w440_and_h660_face/so4tTMItoq90wphs18lWbV0ASVV.jpg,1992-07-31,86,Buffy the Vampire Slayer
7.9,Cantonese,3265,A tough-as-nails cop teams up with an undercover agent to shut down a sinister mobster and his crew.,https://image.tmdb.org/t/p/w440_and_h660_face/5XevEY9yFCg5DO4ptpR5nJfwV0L.jpg,1992-04-16,128,Hard-Boiled (Lat sau san taam)
7.6,French,3266,A film crew follows a ruthless thief and heartless killer as he goes about his daily routine. But complications set in when the film crew lose their objectivity and begin lending a hand.,https://image.tmdb.org/t/p/w440_and_h660_face/lrIjWsdDO03wdKHV9cSqNNkINtt.jpg,1993-01-15,95,Man Bites Dog (C'est arrivé près de chez vous)
6.9,Spanish,3267,A traveling mariachi is mistaken for a murderous criminal and must hide from a gang bent on killing him.,https://image.tmdb.org/t/p/w440_and_h660_face/swPcAhFNbREyvBaKeicVkF8WU5B.jpg,1993-02-26,81,"Mariachi, El"
4,English,3268,A tough police sergeant's mother comes to visit him and begins to meddle in his life and career.,https://image.tmdb.org/t/p/w440_and_h660_face/nZooccedY3nEh2m7kSgevZWvjfi.jpg,1992-02-21,87,Stop! Or My Mom Will Shoot
6.2,English,3269,A 1939 test pilot asks his best friend to use him as a guinea pig for a cryogenics experiment. Daniel McCormick wants to be frozen for a year so that he doesn't have to watch his love lying...,https://image.tmdb.org/t/p/w440_and_h660_face/1emjW7UqtVWsn6P6YPg8NFNnmen.jpg,1992-12-16,102,Forever Young
6.9,English,3270,"At the 1988 Winter Olympics at Calgary, we see Doug Dorsey battered in a vicious hockey game against West Germany. We then see Kate Moseley doing her program and falling when a lift goes ...",https://image.tmdb.org/t/p/w440_and_h660_face/a8tMoxZydFedzOfjL1cWKKcOlSb.jpg,1992-03-27,101,"Cutting Edge, The"
7.5,English,3271,"Two drifters, one a gentle but slow giant, try to make money working the fields during the Depression so they can fulfill their dreams.",https://image.tmdb.org/t/p/w440_and_h660_face/suX9HIS22oJf0qoZV7DUvDWtWnV.jpg,1992-10-02,115,Of Mice and Men
7.1,English,3272,"While investigating a young nun's rape, a corrupt New York City police detective, with a serious drug and gambling addiction, tries to change his ways and find forgiveness.",https://image.tmdb.org/t/p/w440_and_h660_face/mVJ2mXykqq3t2v1nuouf1P10g0d.jpg,1992-12-17,96,Bad Lieutenant
5.5,English,3273,"While Sidney and her friends visit the Hollywood set of Stab 3, the third film based on the Woodsboro murders, a new Ghostface begins to terrorize them once again.",https://image.tmdb.org/t/p/w440_and_h660_face/qpH8ToZVlFD1bakL04LkEKodyDI.jpg,2000-02-04,116,Scream 3
